Date,Time,Currency,Name,,,,,
2023-06-27 00:00:00,12:30,CAD,Median CPI y/y,3.9%,4.0%,4.3%,4.2%,132328
2023-06-27 00:00:00,12:30,CAD,Trimmed CPI y/y,3.8%,3.9%,4.2%,,132329
2023-06-27 00:00:00,14:00,USD,CB Consumer Confidence,109.7,103.9,102.5,102.3,130525
2023-06-28 00:00:00,01:30,AUD,CPI y/y,5.6%,6.1%,6.8%,,132785
2023-06-28 00:00:00,13:30,GBP,BOE Gov Bailey Speaks,,,,,134214
2023-06-28 00:00:00,13:30,JPY,BOJ Gov Ueda Speaks,,,,,134212
2023-06-28 00:00:00,13:30,USD,Fed Chair Powell Speaks,,,,,134215
2023-06-29 00:00:00,06:29,EUR,German Prelim CPI m/m,0.3%,0.2%,-0.1%,,131776
2023-06-29 00:00:00,06:30,USD,Fed Chair Powell Speaks,,,,,134226
2023-06-29 00:00:00,12:30,USD,Final GDP q/q,2.0%,1.4%,1.3%,,129801
2023-06-29 00:00:00,12:32,USD,Unemployment Claims,239K,264K,265K,264K,130225
2023-06-30 00:00:00,12:30,CAD,GDP m/m,0.0%,0.2%,0.1%,0.0%,132558
2023-06-30 00:00:00,12:30,USD,Core PCE Price Index m/m,0.3%,0.3%,0.4%,,129820
2023-07-03 00:00:00,06:30,CHF,CPI m/m,0.1%,0.2%,0.3%,,131397
2023-07-03 00:00:00,14:00,USD,ISM Manufacturing PMI,46.0,47.2,46.9,,130017
2023-07-04 00:00:00,04:30,AUD,Cash Rate,4.10%,4.10%,4.10%,,130287
2023-07-04 00:00:00,04:30,AUD,RBA Rate Statement,,,,,130298
2023-07-05 00:00:00,10:15,All,OPEC Meetings,,,,,132387
2023-07-05 00:00:00,18:00,USD,FOMC Meeting Minutes,,,,,130120
2023-07-06 00:00:00,10:15,All,OPEC Meetings,,,,,134242
2023-07-06 00:00:00,12:15,USD,ADP Non-Farm Employment Change,497K,226K,267K,278K,133619
2023-07-06 00:00:00,12:30,USD,Unemployment Claims,248K,247K,236K,239K,130226
2023-07-06 00:00:00,14:00,USD,ISM Services PMI,53.9,51.3,50.3,,130058
2023-07-06 00:00:00,14:00,USD,JOLTS Job Openings,9.82M,9.93M,10.32M,10.10M,132223
2023-07-07 00:00:00,12:30,CAD,Employment Change,59.9K,19.8K,-17.3K,,132529
2023-07-07 00:00:00,12:30,CAD,Unemployment Rate,5.4%,5.3%,5.2%,,132530
2023-07-07 00:00:00,12:30,USD,Average Hourly Earnings m/m,0.4%,0.3%,0.4%,0.3%,129740
2023-07-07 00:00:00,12:30,USD,Non-Farm Employment Change,209K,224K,306K,339K,129742
2023-07-07 00:00:00,12:30,USD,Unemployment Rate,3.6%,3.6%,3.7%,,129741
2023-07-09 00:00:00,07:30,GBP,BOE Gov Bailey Speaks,,,,,134233
2023-07-10 00:00:00,15:00,GBP,BOE Gov Bailey Speaks,,,,,134239
2023-07-11 00:00:00,06:00,GBP,Claimant Count Change,25.7K,20.5K,-22.5K,-13.6K,133474
2023-07-12 00:00:00,02:00,NZD,Official Cash Rate,5.50%,5.50%,5.50%,,128282
2023-07-12 00:00:00,02:00,NZD,RBNZ Rate Statement,,,,,128283
2023-07-12 00:00:00,03:10,AUD,RBA Gov Lowe Speaks,,,,,134240
2023-07-12 00:00:00,08:00,GBP,BOE Gov Bailey Speaks,,,,,134236
2023-07-12 00:00:00,12:30,USD,Core CPI m/m,0.2%,0.3%,0.4%,,129680
2023-07-12 00:00:00,12:30,USD,CPI m/m,0.2%,0.3%,0.1%,,129668
2023-07-12 00:00:00,12:30,USD,CPI y/y,3.0%,3.1%,4.0%,,129692
2023-07-12 00:00:00,14:00,CAD,BOC Monetary Policy Report,,,,,128266
2023-07-12 00:00:00,14:00,CAD,BOC Rate Statement,,,,,128247
2023-07-12 00:00:00,14:00,CAD,Overnight Rate,5.00%,5.00%,4.75%,,128239
2023-07-12 00:00:00,15:00,CAD,BOC Press Conference,,,,,128270
2023-07-13 00:00:00,06:00,GBP,GDP m/m,-0.1%,-0.3%,0.2%,,133527
2023-07-13 00:00:00,12:30,USD,Core PPI m/m,0.1%,0.2%,0.1%,0.2%,129710
2023-07-13 00:00:00,12:30,USD,PPI m/m,0.1%,0.2%,-0.4%,-0.3%,129711
2023-07-13 00:00:00,12:30,USD,Unemployment Claims,237K,251K,249K,248K,130227
2023-07-14 00:00:00,14:00,USD,Prelim UoM Consumer Sentiment,72.6,65.5,64.4,63.9,130428
2023-07-17 00:00:00,02:00,CNY,GDP q/y,6.3%,7.1%,4.5%,,131623
2023-07-17 00:00:00,02:00,CNY,Industrial Production y/y,4.4%,2.5%,3.5%,,131625
2023-07-17 00:00:00,12:30,USD,Empire State Manufacturing Index,1.1,-3.5,6.6,,130046
2023-07-18 00:00:00,01:30,AUD,Monetary Policy Meeting Minutes,,,,,130309
2023-07-18 00:00:00,12:30,CAD,CPI m/m,0.1%,0.3%,0.4%,,132337
2023-07-18 00:00:00,12:30,CAD,Median CPI y/y,3.9%,3.7%,4.0%,3.9%,132333
2023-07-18 00:00:00,12:30,CAD,Trimmed CPI y/y,3.7%,3.6%,3.8%,,132334
2023-07-18 00:00:00,12:30,USD,Core Retail Sales m/m,0.2%,0.4%,0.3%,0.1%,129865
2023-07-18 00:00:00,12:30,USD,Retail Sales m/m,0.2%,0.5%,0.5%,0.3%,129866
2023-07-18 00:00:00,22:45,NZD,CPI q/q,1.1%,0.9%,1.2%,,130985
2023-07-19 00:00:00,06:00,GBP,CPI y/y,7.9%,8.2%,8.7%,,133419
2023-07-19 00:00:00,12:30,USD,Housing Starts,1.43M,1.48M,1.56M,1.63M,129947
2023-07-20 00:00:00,01:30,AUD,Employment Change,32.6K,15.4K,76.5K,75.9K,131058
2023-07-20 00:00:00,01:30,AUD,Unemployment Rate,3.5%,3.6%,3.5%,3.6%,131059
2023-07-20 00:00:00,12:30,USD,Unemployment Claims,228K,239K,237K,,130228
2023-07-24 00:00:00,07:15,EUR,French Flash Manufacturing PMI,44.5,46.1,46.0,45.5,131986
2023-07-24 00:00:00,07:15,EUR,French Flash Services PMI,47.4,48.5,48.0,,131998
2023-07-24 00:00:00,07:30,EUR,German Flash Manufacturing PMI,38.8,40.9,40.6,41.0,132010
2023-07-24 00:00:00,07:30,EUR,German Flash Services PMI,52.0,53.2,54.1,,132023
2023-07-24 00:00:00,08:30,GBP,Flash Manufacturing PMI,45.0,46.1,46.5,46.2,132066
2023-07-24 00:00:00,08:30,GBP,Flash Services PMI,51.5,53.1,53.7,,132050
2023-07-24 00:00:00,13:45,USD,Flash Manufacturing PMI,49.0,46.1,46.3,,132235
2023-07-24 00:00:00,13:45,USD,Flash Services PMI,52.4,54.0,54.4,54.1,132248
2023-07-25 00:00:00,14:00,USD,CB Consumer Confidence,117.0,112.1,110.1,109.7,130526
2023-07-26 00:00:00,01:30,AUD,CPI q/q,0.8%,1.0%,1.4%,,131016
2023-07-26 00:00:00,01:30,AUD,CPI y/y,5.4%,5.4%,5.6%,,132786
2023-07-26 00:00:00,01:30,AUD,Trimmed Mean CPI q/q,0.9%,1.1%,1.2%,,131020
2023-07-26 00:00:00,18:00,USD,Federal Funds Rate,5.50%,5.50%,5.25%,,128397
2023-07-26 00:00:00,18:00,USD,FOMC Statement,,,,,128405
2023-07-26 00:00:00,18:30,USD,FOMC Press Conference,,,,,128417
2023-07-27 00:00:00,12:15,EUR,Main Refinancing Rate,4.25%,4.25%,4.00%,,132448
2023-07-27 00:00:00,12:15,EUR,Monetary Policy Statement,,,,,132449
2023-07-27 00:00:00,12:30,USD,Advance GDP q/q,2.4%,1.8%,2.0%,1.1%,129804
2023-07-27 00:00:00,12:30,USD,Unemployment Claims,221K,234K,228K,,130229
2023-07-27 00:00:00,12:45,EUR,ECB Press Conference,,,,,132447
2023-07-28 00:00:00,03:28,JPY,BOJ Outlook Report,,,,,128155
2023-07-28 00:00:00,03:28,JPY,Monetary Policy Statement,,,,,128153
2023-07-28 00:00:00,06:29,EUR,German Prelim CPI m/m,0.3%,0.3%,0.3%,,131777
2023-07-28 00:00:00,06:30,JPY,BOJ Press Conference,,,,,128154
2023-07-28 00:00:00,12:30,CAD,GDP m/m,0.3%,0.3%,0.1%,0.0%,132559
2023-07-28 00:00:00,12:30,USD,Core PCE Price Index m/m,0.2%,0.2%,0.3%,,129821
2023-07-28 00:00:00,12:30,USD,Employment Cost Index q/q,1.0%,1.1%,1.2%,,129660
2023-07-28 00:00:00,14:00,USD,Revised UoM Consumer Sentiment,71.6,72.6,72.6,,130429
2023-07-31 00:00:00,01:30,CNY,Manufacturing PMI,49.3,48.9,49.0,,131457
2023-08-01 00:00:00,04:30,AUD,Cash Rate,4.10%,4.35%,4.10%,,130288
2023-08-01 00:00:00,04:30,AUD,RBA Rate Statement,,,,,130299
2023-08-01 00:00:00,14:00,USD,ISM Manufacturing PMI,46.4,46.9,46.0,,130019
2023-08-01 00:00:00,14:00,USD,JOLTS Job Openings,9.58M,9.61M,9.62M,9.82M,132224
2023-08-01 00:00:00,22:45,NZD,Employment Change q/q,1.0%,0.6%,1.1%,0.8%,130956
2023-08-01 00:00:00,22:45,NZD,Unemployment Rate,3.6%,3.5%,3.4%,,130955
2023-08-02 00:00:00,12:15,USD,ADP Non-Farm Employment Change,324K,191K,455K,497K,133620
2023-08-03 00:00:00,06:30,CHF,CPI m/m,-0.1%,-0.1%,0.1%,,131398
2023-08-03 00:00:00,11:00,GBP,BOE Monetary Policy Report,,,,,133253
2023-08-03 00:00:00,11:00,GBP,Monetary Policy Summary,,,,,133241
2023-08-03 00:00:00,11:00,GBP,MPC Official Bank Rate Votes,8-0-1,7-0-2,7-0-2,,133240
2023-08-03 00:00:00,11:00,GBP,Official Bank Rate,5.25%,5.25%,5.00%,,133239
2023-08-03 00:00:00,11:30,GBP,BOE Gov Bailey Speaks,,,,,134265
2023-08-03 00:00:00,12:30,USD,Unemployment Claims,227K,226K,221K,221K,130230
2023-08-03 00:00:00,14:00,USD,ISM Services PMI,52.7,53.1,53.9,,130059
2023-08-04 00:00:00,12:30,CAD,Employment Change,-6.4K,24.6K,59.9K,,132531
2023-08-04 00:00:00,12:30,CAD,Unemployment Rate,5.5%,5.5%,5.4%,,132532
2023-08-04 00:00:00,12:30,USD,Average Hourly Earnings m/m,0.4%,0.3%,0.4%,,129743
2023-08-04 00:00:00,12:30,USD,Non-Farm Employment Change,187K,205K,185K,209K,129745
2023-08-04 00:00:00,12:30,USD,Unemployment Rate,3.5%,3.6%,3.6%,,129744
2023-08-09 00:00:00,01:30,CNY,CPI y/y,-0.3%,-0.4%,0.0%,,131555
2023-08-09 00:00:00,03:00,NZD,Inflation Expectations q/q,2.83%,,2.79%,,131181
2023-08-10 00:00:00,12:30,USD,Core CPI m/m,0.2%,0.2%,0.2%,,129681
2023-08-10 00:00:00,12:30,USD,CPI m/m,0.2%,0.2%,0.2%,,129669
2023-08-10 00:00:00,12:30,USD,CPI y/y,3.2%,3.3%,3.0%,,129693
2023-08-10 00:00:00,12:30,USD,Unemployment Claims,248K,231K,227K,,130231
2023-08-10 00:00:00,23:30,AUD,RBA Gov Lowe Speaks,,,,,134299
2023-08-11 00:00:00,06:00,GBP,GDP m/m,0.5%,0.2%,-0.1%,,133538
2023-08-11 00:00:00,12:30,USD,Core PPI m/m,0.3%,0.2%,-0.1%,0.1%,129712
2023-08-11 00:00:00,12:30,USD,PPI m/m,0.3%,0.2%,0.0%,0.1%,129713
2023-08-11 00:00:00,14:00,USD,Prelim UoM Consumer Sentiment,71.2,71.4,71.6,72.6,130432
2023-08-15 00:00:00,01:30,AUD,Monetary Policy Meeting Minutes,,,,,130310
2023-08-15 00:00:00,01:30,AUD,Wage Price Index q/q,0.8%,0.9%,0.8%,,131028
2023-08-15 00:00:00,02:00,CNY,Industrial Production y/y,3.7%,4.3%,4.4%,,131630
2023-08-15 00:00:00,06:00,GBP,Claimant Count Change,29.0K,19.6K,16.2K,25.7K,133477
2023-08-15 00:00:00,12:30,CAD,CPI m/m,0.6%,0.3%,0.1%,,132342
2023-08-15 00:00:00,12:30,CAD,Median CPI y/y,3.7%,3.7%,3.7%,3.9%,132338
2023-08-15 00:00:00,12:30,CAD,Trimmed CPI y/y,3.6%,3.6%,3.7%,,132339
2023-08-15 00:00:00,12:30,USD,Core Retail Sales m/m,1.0%,0.4%,0.2%,,129863
2023-08-15 00:00:00,12:30,USD,Empire State Manufacturing Index,-19.0,-0.9,1.1,,130047
2023-08-15 00:00:00,12:30,USD,Retail Sales m/m,0.7%,0.4%,0.3%,0.2%,129864
2023-08-16 00:00:00,02:00,NZD,Official Cash Rate,5.50%,5.50%,5.50%,,128284
2023-08-16 00:00:00,02:00,NZD,RBNZ Monetary Policy Statement,,,,,128286
2023-08-16 00:00:00,02:00,NZD,RBNZ Rate Statement,,,,,128285
2023-08-16 00:00:00,03:00,NZD,RBNZ Press Conference,,,,,128287
2023-08-16 00:00:00,06:00,GBP,CPI y/y,6.8%,6.7%,7.9%,,133425
2023-08-16 00:00:00,18:00,USD,FOMC Meeting Minutes,,,,,130121
2023-08-17 00:00:00,01:30,AUD,Employment Change,-14.6K,14.6K,31.6K,32.6K,131061
2023-08-17 00:00:00,01:30,AUD,Unemployment Rate,3.7%,3.6%,3.5%,,131060
2023-08-17 00:00:00,12:30,USD,Unemployment Claims,239K,240K,250K,248K,130232
2023-08-21 00:00:00,01:15,CNY,1-y Loan Prime Rate,3.45%,3.40%,3.55%,,134405
2023-08-23 00:00:00,07:15,EUR,French Flash Manufacturing PMI,46.4,45.1,45.1,44.5,131987
2023-08-23 00:00:00,07:15,EUR,French Flash Services PMI,46.7,47.5,47.1,47.4,131999
2023-08-23 00:00:00,07:30,EUR,German Flash Manufacturing PMI,39.1,38.9,38.8,,132011
2023-08-23 00:00:00,07:30,EUR,German Flash Services PMI,47.3,51.5,52.3,52.0,132022
2023-08-23 00:00:00,08:30,GBP,Flash Manufacturing PMI,42.5,45.1,45.3,45.0,132048
2023-08-23 00:00:00,08:30,GBP,Flash Services PMI,48.7,50.9,51.5,,132071
2023-08-23 00:00:00,13:45,USD,Flash Manufacturing PMI,47.0,48.9,49.0,,132236
2023-08-23 00:00:00,13:45,USD,Flash Services PMI,51.0,52.1,52.3,52.4,132249
2023-08-24 00:00:00,12:30,USD,Unemployment Claims,230K,239K,240K,239K,130233
2023-08-25 00:00:00,08:00,EUR,German ifo Business Climate,85.7,86.8,87.4,87.3,131703
2023-08-25 00:00:00,14:00,USD,Revised UoM Consumer Sentiment,69.5,71.2,71.2,,130434
2023-08-25 00:00:00,14:05,USD,Fed Chair Powell Speaks,,,,,134415
2023-08-25 00:00:00,16:15,All,Jackson Hole Symposium,,,,,132431
2023-08-25 00:00:00,19:00,EUR,ECB President Lagarde Speaks,,,,,134419
2023-08-29 00:00:00,07:40,AUD,RBA Gov-Designate Bullock Speaks,,,,,134424
2023-08-29 00:00:00,13:00,USD,S&P/CS Composite-20 HPI y/y,-1.2%,-1.5%,-1.7%,,130035
2023-08-29 00:00:00,14:00,USD,CB Consumer Confidence,106.1,116.0,114.0,117.0,130527
2023-08-29 00:00:00,14:00,USD,JOLTS Job Openings,8.83M,9.49M,9.17M,9.58M,132225
2023-08-30 00:00:00,01:30,AUD,CPI y/y,4.9%,5.2%,5.4%,,132787
2023-08-30 00:00:00,06:29,EUR,German Prelim CPI m/m,0.3%,0.3%,0.3%,,131778
2023-08-30 00:00:00,07:00,EUR,Spanish Flash CPI y/y,2.6%,2.5%,2.3%,,129368
2023-08-30 00:00:00,12:15,USD,ADP Non-Farm Employment Change,177K,194K,371K,324K,133621
2023-08-30 00:00:00,12:30,USD,Prelim GDP q/q,2.1%,2.4%,2.4%,,129806
2023-08-31 00:00:00,01:30,CNY,Manufacturing PMI,49.7,49.1,49.3,,131459
2023-08-31 00:00:00,12:30,USD,Core PCE Price Index m/m,0.2%,0.2%,0.2%,,129822
2023-08-31 00:00:00,12:30,USD,Unemployment Claims,228K,236K,232K,230K,130234
2023-08-31 00:00:00,12:30,USD,Core PCE Price Index m/m,0.2%,0.2%,0.2%,,129822
2023-08-31 00:00:00,12:30,USD,Unemployment Claims,228K,236K,232K,230K,130234
2023-09-01 00:00:00,06:30,CHF,CPI m/m,0.2%,0.2%,-0.1%,,131399
2023-09-01 00:00:00,12:30,CAD,GDP m/m,-0.2%,-0.2%,0.2%,0.3%,132560
2023-09-01 00:00:00,12:30,USD,Average Hourly Earnings m/m,0.2%,0.3%,0.4%,,129746
2023-09-01 00:00:00,12:30,USD,Non-Farm Employment Change,187K,169K,157K,187K,129748
2023-09-01 00:00:00,12:30,USD,Unemployment Rate,3.8%,3.5%,3.5%,,129747
2023-09-01 00:00:00,14:00,USD,ISM Manufacturing PMI,47.6,46.9,46.4,,130021
2023-09-05 00:00:00,04:30,AUD,Cash Rate,4.10%,4.10%,4.10%,,130289
2023-09-05 00:00:00,04:30,AUD,RBA Rate Statement,,,,,130300
2023-09-06 00:00:00,01:30,AUD,GDP q/q,0.4%,0.4%,0.4%,0.2%,131008
2023-09-06 00:00:00,14:00,CAD,BOC Rate Statement,,,,,128248
2023-09-06 00:00:00,14:00,CAD,Overnight Rate,5.00%,5.00%,5.00%,,128240
2023-09-06 00:00:00,14:00,USD,ISM Services PMI,54.5,52.5,52.7,,130060
2023-09-07 00:00:00,12:30,USD,Unemployment Claims,216K,232K,229K,228K,130235
2023-09-07 00:00:00,17:55,CAD,BOC Gov Macklem Speaks,,,,,134439
2023-09-08 00:00:00,12:30,CAD,Employment Change,39.9K,18.9K,-6.4K,,132533
2023-09-08 00:00:00,12:30,CAD,Unemployment Rate,5.5%,5.6%,5.5%,,132534
2023-09-09 00:00:00,01:30,CNY,CPI y/y,0.1%,0.2%,-0.3%,,131557
2023-09-12 00:00:00,06:00,GBP,Claimant Count Change,0.9K,17.1K,7.3K,29.0K,133480
2023-09-13 00:00:00,06:00,GBP,GDP m/m,-0.5%,-0.2%,0.5%,,133539
2023-09-13 00:00:00,12:30,USD,Core CPI m/m,0.3%,0.2%,0.2%,,129682
2023-09-13 00:00:00,12:30,USD,CPI m/m,0.6%,0.6%,0.2%,,129670
2023-09-13 00:00:00,12:30,USD,CPI y/y,3.7%,3.6%,3.2%,,129694
2023-09-14 00:00:00,01:30,AUD,Employment Change,64.9K,25.4K,-1.4K,-14.6K,131063
2023-09-14 00:00:00,01:30,AUD,Unemployment Rate,3.7%,3.7%,3.7%,,131062
2023-09-14 00:00:00,12:15,EUR,Main Refinancing Rate,4.50%,4.25%,4.25%,,132452
2023-09-14 00:00:00,12:15,EUR,Monetary Policy Statement,,,,,132451
2023-09-14 00:00:00,12:30,USD,Core PPI m/m,0.2%,0.2%,0.4%,0.3%,129714
2023-09-14 00:00:00,12:30,USD,Core Retail Sales m/m,0.6%,0.4%,0.7%,1.0%,129867
2023-09-14 00:00:00,12:30,USD,PPI m/m,0.7%,0.4%,0.4%,0.3%,129715
2023-09-14 00:00:00,12:30,USD,Retail Sales m/m,0.6%,0.1%,0.5%,0.7%,129868
2023-09-14 00:00:00,12:30,USD,Unemployment Claims,220K,226K,217K,216K,130236
2023-09-14 00:00:00,12:45,EUR,ECB Press Conference,,,,,132450
2023-09-15 00:00:00,02:00,CNY,Industrial Production y/y,4.5%,3.9%,3.7%,,131635
2023-09-15 00:00:00,12:30,USD,Empire State Manufacturing Index,1.9,-9.9,-19.0,,130048
2023-09-15 00:00:00,14:00,USD,Prelim UoM Consumer Sentiment,67.7,69.0,69.5,71.2,130435
2023-09-19 00:00:00,01:30,AUD,Monetary Policy Meeting Minutes,,,,,130311
2023-09-19 00:00:00,12:30,CAD,CPI m/m,0.4%,0.2%,0.6%,,132347
2023-09-19 00:00:00,12:30,CAD,Median CPI y/y,4.1%,3.7%,3.9%,3.7%,132343
2023-09-19 00:00:00,12:30,CAD,Trimmed CPI y/y,3.9%,3.7%,3.6%,,132344
2023-09-20 00:00:00,01:15,CNY,1-y Loan Prime Rate,3.45%,3.45%,3.45%,,134406
2023-09-20 00:00:00,01:15,CNY,5-y Loan Prime Rate,4.20%,4.20%,4.20%,,134354
2023-09-20 00:00:00,06:00,GBP,CPI y/y,6.7%,7.0%,6.8%,,133430
2023-09-20 00:00:00,18:00,USD,Federal Funds Rate,5.50%,5.50%,5.50%,,128398
2023-09-20 00:00:00,18:00,USD,FOMC Economic Projections,,,,,128411
2023-09-20 00:00:00,18:00,USD,FOMC Statement,,,,,128406
2023-09-20 00:00:00,18:30,USD,FOMC Press Conference,,,,,128418
2023-09-20 00:00:00,22:45,NZD,GDP q/q,0.9%,0.4%,0.0%,-0.1%,130909
2023-09-21 00:00:00,07:30,CHF,SNB Monetary Policy Assessment,,,,,131317
2023-09-21 00:00:00,07:30,CHF,SNB Policy Rate,1.75%,2.00%,1.75%,,131318
2023-09-21 00:00:00,08:00,CHF,SNB Press Conference,,,,,131319
2023-09-21 00:00:00,11:00,GBP,Monetary Policy Summary,,,,,133243
2023-09-21 00:00:00,11:00,GBP,MPC Official Bank Rate Votes,4-0-5,7-0-2,8-0-1,,133244
2023-09-21 00:00:00,11:00,GBP,Official Bank Rate,5.25%,5.50%,5.25%,,133242
2023-09-21 00:00:00,12:30,USD,Unemployment Claims,201K,224K,221K,220K,130237
2023-09-22 00:00:00,02:52,JPY,Monetary Policy Statement,,,,,128158
2023-09-22 00:00:00,06:00,GBP,Retail Sales m/m,0.4%,0.5%,-1.1%,-1.2%,133571
2023-09-22 00:00:00,06:30,JPY,BOJ Press Conference,,,,,128159
2023-09-22 00:00:00,07:15,EUR,French Flash Manufacturing PMI,43.6,46.2,46.0,46.4,131988
2023-09-22 00:00:00,07:15,EUR,French Flash Services PMI,43.9,46.0,46.0,46.7,132000
2023-09-22 00:00:00,07:30,EUR,German Flash Manufacturing PMI,39.8,39.5,39.1,,132012
2023-09-22 00:00:00,07:30,EUR,German Flash Services PMI,49.8,47.2,47.3,,132021
2023-09-22 00:00:00,08:30,GBP,Flash Manufacturing PMI,44.2,43.3,43.0,42.5,132046
2023-09-22 00:00:00,08:30,GBP,Flash Services PMI,47.2,49.3,49.5,48.7,132072
2023-09-22 00:00:00,13:45,USD,Flash Manufacturing PMI,48.9,48.2,47.9,47.0,132237
2023-09-22 00:00:00,13:45,USD,Flash Services PMI,50.2,50.7,50.5,51.0,132250
2023-09-25 00:00:00,05:35,JPY,BOJ Gov Ueda Speaks,,,,,135888
2023-09-25 00:00:00,08:00,EUR,German ifo Business Climate,85.7,85.1,85.8,85.7,131704
2023-09-26 00:00:00,14:00,USD,CB Consumer Confidence,103.0,105.5,108.7,106.1,130528
2023-09-27 00:00:00,01:30,AUD,CPI y/y,5.2%,5.2%,4.9%,,132788
2023-09-28 00:00:00,06:29,EUR,German Prelim CPI m/m,0.3%,0.3%,0.3%,,131779
2023-09-28 00:00:00,07:00,EUR,Spanish Flash CPI y/y,3.5%,3.5%,2.6%,,129369
2023-09-28 00:00:00,12:30,USD,Final GDP q/q,2.1%,2.2%,2.1%,,129808
2023-09-28 00:00:00,12:30,USD,Unemployment Claims,204K,214K,202K,201K,130238
2023-09-28 00:00:00,20:00,USD,Fed Chair Powell Speaks,,,,,135683
2023-09-29 00:00:00,12:30,CAD,GDP m/m,0.0%,0.1%,-0.2%,,132561
2023-09-29 00:00:00,12:30,USD,Core PCE Price Index m/m,0.1%,0.2%,0.2%,,129823
2023-09-29 00:00:00,14:00,USD,Revised UoM Consumer Sentiment,68.1,67.7,67.7,,130438
2023-09-30 00:00:00,01:30,CNY,Manufacturing PMI,50.2,50.2,49.7,,131461
2023-09-30 00:00:00,06:01,JPY,BOJ Gov Ueda Speaks,,,,,135916
2023-10-02 00:00:00,14:00,USD,ISM Manufacturing PMI,49.0,47.8,47.6,,130023
2023-10-02 00:00:00,15:00,USD,Fed Chair Powell Speaks,,,,,135906
2023-10-03 00:00:00,03:30,AUD,Cash Rate,4.10%,4.10%,4.10%,,130290
2023-10-03 00:00:00,03:30,AUD,RBA Rate Statement,,,,,130301
2023-10-03 00:00:00,06:30,CHF,CPI m/m,-0.1%,0.0%,0.2%,,131400
2023-10-03 00:00:00,14:00,USD,JOLTS Job Openings,9.61M,8.81M,8.92M,8.83M,132226
2023-10-04 00:00:00,01:00,NZD,Official Cash Rate,5.50%,5.50%,5.50%,,128288
2023-10-04 00:00:00,01:00,NZD,RBNZ Rate Statement,,,,,128289
2023-10-04 00:00:00,12:15,USD,ADP Non-Farm Employment Change,89K,154K,180K,177K,133622
2023-10-04 00:00:00,14:00,USD,ISM Services PMI,53.6,53.5,54.5,,130061
2023-10-05 00:00:00,12:30,USD,Unemployment Claims,207K,211K,205K,204K,130239
2023-10-06 00:00:00,12:30,CAD,Employment Change,63.8K,22.1K,39.9K,,132535
2023-10-06 00:00:00,12:30,CAD,Unemployment Rate,5.5%,5.6%,5.5%,,132536
2023-10-06 00:00:00,12:30,USD,Average Hourly Earnings m/m,0.2%,0.3%,0.2%,,129749
2023-10-06 00:00:00,12:30,USD,Non-Farm Employment Change,336K,171K,227K,187K,129751
2023-10-06 00:00:00,12:30,USD,Unemployment Rate,3.8%,3.7%,3.8%,,129750
2023-10-11 00:00:00,12:30,USD,Core PPI m/m,0.3%,0.2%,0.2%,,129716
2023-10-11 00:00:00,12:30,USD,PPI m/m,0.5%,0.3%,0.7%,,129717
2023-10-11 00:00:00,18:00,USD,FOMC Meeting Minutes,,,,,130122
2023-10-12 00:00:00,06:00,GBP,GDP m/m,0.2%,0.2%,-0.6%,-0.5%,133545
2023-10-12 00:00:00,12:30,USD,Core CPI m/m,0.3%,0.3%,0.3%,,129683
2023-10-12 00:00:00,12:30,USD,CPI m/m,0.4%,0.3%,0.6%,,129671
2023-10-12 00:00:00,12:30,USD,CPI y/y,3.7%,3.6%,3.7%,,129695
2023-10-12 00:00:00,12:30,USD,Unemployment Claims,209K,211K,209K,207K,130240
2023-10-13 00:00:00,01:30,CNY,CPI y/y,0.0%,0.2%,0.1%,,131559
2023-10-13 00:00:00,08:00,GBP,BOE Gov Bailey Speaks,,,,,136449
2023-10-13 00:00:00,14:00,USD,Prelim UoM Consumer Sentiment,63.0,67.2,68.1,67.7,130440
2023-10-13 00:00:00,21:45,NZD,Parliamentary Elections,,,,,136951
2023-10-14 00:00:00,15:00,GBP,BOE Gov Bailey Speaks,,,,,136453
2023-10-16 00:00:00,12:30,USD,Empire State Manufacturing Index,-4.6,-6.4,1.9,,130049
2023-10-16 00:00:00,21:45,NZD,CPI q/q,1.8%,1.9%,1.1%,,130986
2023-10-17 00:00:00,00:30,AUD,Monetary Policy Meeting Minutes,,,,,130312
2023-10-17 00:00:00,06:00,GBP,Average Earnings Index 3m/y,8.1%,8.3%,8.5%,,133481
2023-10-17 00:00:00,12:30,CAD,CPI m/m,-0.1%,0.1%,0.4%,,132352
2023-10-17 00:00:00,12:30,CAD,Median CPI y/y,3.8%,4.0%,4.1%,,132348
2023-10-17 00:00:00,12:30,CAD,Trimmed CPI y/y,3.7%,3.8%,3.9%,,132349
2023-10-17 00:00:00,12:30,USD,Core Retail Sales m/m,0.6%,0.2%,0.9%,0.6%,129869
2023-10-17 00:00:00,12:30,USD,Retail Sales m/m,0.7%,0.3%,0.8%,0.6%,129870
2023-10-17 00:00:00,22:35,AUD,RBA Gov Bullock Speaks,,,,,136741
2023-10-18 00:00:00,02:00,CNY,Industrial Production y/y,4.5%,4.4%,4.5%,,131641
2023-10-18 00:00:00,06:00,GBP,CPI y/y,6.7%,6.6%,6.7%,,133437
2023-10-19 00:00:00,00:30,AUD,Employment Change,6.7K,20.6K,63.3K,64.9K,131065
2023-10-19 00:00:00,00:30,AUD,Unemployment Rate,3.6%,3.7%,3.7%,,131064
