,Date,Time,Currency,Name,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
1962,2023-01-05,13:15,USD,ADP Non-Farm Employment Change,235K,152K,182K,127K,133613
1963,2023-01-06,13:30,CAD,Employment Change,104.0K,5.5K,10.1K,,132518
1964,2023-01-06,13:30,CAD,Unemployment Rate,5.0%,5.2%,5.1%,,132517
1965,2023-01-06,13:30,USD,Average Hourly Earnings m/m,0.3%,0.4%,0.4%,0.6%,129722
1966,2023-01-06,13:30,USD,Non-Farm Employment Change,223K,200K,256K,263K,129724
1967,2023-01-06,13:30,USD,Unemployment Rate,3.5%,3.7%,3.7%,,129723
1968,2023-01-06,15:00,USD,ISM Services PMI,49.6,55.0,56.5,,130052
1969,2023-01-10,10:10,CAD,BOC Gov Macklem Speaks,,,,,133786
1970,2023-01-10,14:00,USD,Fed Chair Powell Speaks,,,,,133784
1971,2023-01-11,00:30,AUD,CPI y/y,7.3%,7.2%,6.9%,,131769
1972,2023-01-12,13:30,USD,Core CPI m/m,0.3%,0.3%,0.2%,,129674
1973,2023-01-12,13:30,USD,CPI m/m,-0.1%,-0.1%,0.1%,,129662
1974,2023-01-12,13:30,USD,CPI y/y,6.5%,6.5%,7.1%,,129686
1975,2023-01-13,07:00,GBP,GDP m/m,0.1%,-0.2%,0.5%,,133490
1976,2023-01-13,15:00,USD,Prelim UoM Consumer Sentiment,64.6,60.8,59.7,59.1,130403
1977,2023-01-16,15:00,GBP,BOE Gov Bailey Speaks,,,,,133817
1978,2023-01-17,02:00,CNY,GDP q/y,2.9%,1.6%,3.9%,,131596
1979,2023-01-17,07:00,GBP,Claimant Count Change,19.7K,19.8K,16.1K,30.5K,133455
1980,2023-01-17,13:30,CAD,CPI m/m,-0.6%,-0.6%,0.1%,,132303
1981,2023-01-17,13:30,CAD,Median CPI y/y,5.0%,4.9%,5.1%,5.0%,132307
1982,2023-01-17,13:30,CAD,Trimmed CPI y/y,5.3%,5.2%,5.4%,5.3%,132306
1983,2023-01-17,13:30,USD,Empire State Manufacturing Index,-32.9,-8.7,-11.2,,130040
1984,2023-01-18,02:40,JPY,BOJ Outlook Report,,,,,128142
1985,2023-01-18,02:40,JPY,Monetary Policy Statement,,,,,128141
1986,2023-01-18,06:30,JPY,BOJ Press Conference,,,,,128140
1987,2023-01-18,07:00,GBP,CPI y/y,10.5%,10.5%,10.7%,,133383
1988,2023-01-18,13:30,USD,Core PPI m/m,0.1%,0.1%,0.2%,0.4%,129699
1989,2023-01-18,13:30,USD,Core Retail Sales m/m,-1.1%,-0.5%,-0.6%,-0.2%,129851
1990,2023-01-18,13:30,USD,PPI m/m,-0.5%,-0.1%,0.2%,0.3%,129698
1991,2023-01-18,13:30,USD,Retail Sales m/m,-1.1%,-0.8%,-1.0%,-0.6%,129852
1992,2023-01-24,09:30,GBP,Flash Manufacturing PMI,46.7,45.4,45.3,44.7,132063
1993,2023-01-24,09:30,GBP,Flash Services PMI,48.0,49.6,49.9,50.0,132064
1994,2023-01-24,14:45,USD,Flash Services PMI,46.6,45.3,44.7,44.4,132241
1995,2023-01-24,21:45,NZD,CPI q/q,1.4%,1.3%,2.2%,,130983
1996,2023-01-25,00:30,AUD,CPI q/q,1.9%,1.6%,1.8%,,131014
1997,2023-01-25,00:30,AUD,CPI y/y,8.4%,7.6%,7.3%,,131770
1998,2023-01-25,00:30,AUD,Trimmed Mean CPI q/q,1.7%,1.5%,1.9%,1.8%,131018
1999,2023-01-25,15:00,CAD,BOC Monetary Policy Report,,,,,128264
2000,2023-01-25,15:00,CAD,BOC Rate Statement,,,,,128243
2001,2023-01-25,15:00,CAD,Overnight Rate,4.50%,4.50%,4.25%,,128235
2002,2023-01-25,16:00,CAD,BOC Press Conference,,,,,128268
2003,2023-01-26,13:30,USD,Advance GDP q/q,2.9%,2.6%,3.2%,2.6%,129791
2004,2023-01-27,13:30,USD,Core PCE Price Index m/m,0.3%,0.3%,0.2%,,129815
2005,2023-01-31,13:30,CAD,GDP m/m,0.1%,0.1%,0.1%,,132553
2006,2023-01-31,15:00,USD,CB Consumer Confidence,107.1,109.1,109.0,108.3,130520
2007,2023-01-31,21:45,NZD,Employment Change q/q,0.2%,0.3%,1.3%,,130951
2008,2023-01-31,21:45,NZD,Unemployment Rate,3.4%,3.3%,3.3%,,130952
2009,2023-02-01,13:15,USD,ADP Non-Farm Employment Change,106K,176K,253K,235K,133614
2010,2023-02-01,15:00,USD,ISM Manufacturing PMI,47.4,48.0,48.4,,130007
2011,2023-02-01,15:00,USD,JOLTS Job Openings,11.01M,10.28M,10.44M,10.46M,132218
2012,2023-02-01,19:00,USD,Federal Funds Rate,4.75%,4.75%,4.50%,,128393
2013,2023-02-01,19:00,USD,FOMC Statement,,,,,128401
2014,2023-02-01,19:30,USD,FOMC Press Conference,,,,,128413
2015,2023-02-02,12:00,GBP,BOE Monetary Policy Report,,,,,133251
2016,2023-02-02,12:00,GBP,Monetary Policy Summary,,,,,133227
2017,2023-02-02,12:00,GBP,MPC Official Bank Rate Votes,7-0-2,7-0-2,7-0-2,,133228
2018,2023-02-02,12:00,GBP,Official Bank Rate,4.00%,4.00%,3.50%,,133229
2019,2023-02-02,12:30,GBP,BOE Gov Bailey Speaks,,,,,133849
2020,2023-02-02,13:15,EUR,Main Refinancing Rate,3.00%,3.00%,2.50%,,132436
2021,2023-02-02,13:15,EUR,Monetary Policy Statement,,,,,132437
2022,2023-02-02,13:45,EUR,ECB Press Conference,,,,,132435
2023,2023-02-03,13:30,USD,Average Hourly Earnings m/m,0.3%,0.3%,0.4%,0.3%,129725
2024,2023-02-03,13:30,USD,Non-Farm Employment Change,517K,193K,260K,223K,129727
2025,2023-02-03,13:30,USD,Unemployment Rate,3.4%,3.6%,3.5%,,129726
2026,2023-02-03,15:00,USD,ISM Services PMI,55.2,50.5,49.6,,130053
2027,2023-02-07,03:30,AUD,Cash Rate,3.35%,3.35%,3.10%,,130282
2028,2023-02-07,03:30,AUD,RBA Rate Statement,,,,,130293
2029,2023-02-07,17:30,CAD,BOC Gov Macklem Speaks,,,,,133851
2030,2023-02-07,17:40,USD,Fed Chair Powell Speaks,,,,,133844
2031,2023-02-08,14:15,USD,FOMC Member Williams Speaks,,,,,133845
2032,2023-02-09,09:45,GBP,Monetary Policy Report Hearings,,,,,133255
2033,2023-02-10,07:00,GBP,GDP m/m,-0.5%,-0.3%,0.1%,,133496
2034,2023-02-10,13:30,CAD,Employment Change,150.0K,15.0K,104.0K,,132519
2035,2023-02-10,13:30,CAD,Unemployment Rate,5.0%,5.1%,5.0%,,132520
2036,2023-02-10,15:00,USD,Prelim UoM Consumer Sentiment,66.4,65.0,64.9,64.6,130408
2037,2023-02-13,07:30,CHF,CPI m/m,0.6%,0.5%,-0.2%,,131392
2038,2023-02-14,02:00,NZD,Inflation Expectations q/q,3.30%,,3.62%,,131179
2039,2023-02-14,07:00,GBP,Claimant Count Change,-12.9K,17.9K,-3.2K,19.7K,133459
2040,2023-02-14,13:30,USD,Core CPI m/m,0.4%,0.4%,0.3%,,129675
2041,2023-02-14,13:30,USD,CPI m/m,0.5%,0.5%,-0.1%,,129663
2042,2023-02-14,13:30,USD,CPI y/y,6.4%,6.2%,6.5%,,129687
2043,2023-02-15,00:15,AUD,RBA Gov Lowe Speaks,,,,,133874
2044,2023-02-15,07:00,GBP,CPI y/y,10.1%,10.3%,10.5%,,133389
2045,2023-02-15,13:30,USD,Core Retail Sales m/m,2.3%,0.9%,-0.9%,-1.1%,129854
2046,2023-02-15,13:30,USD,Empire State Manufacturing Index,-5.8,-18.2,-32.9,,130041
2047,2023-02-15,13:30,USD,Retail Sales m/m,3.0%,1.9%,-1.1%,,129853
2048,2023-02-16,00:30,AUD,Employment Change,-11.5K,19.8K,-20.0K,-14.6K,131049
2049,2023-02-16,00:30,AUD,Unemployment Rate,3.7%,3.5%,3.5%,,131048
2050,2023-02-16,13:30,USD,Core PPI m/m,0.5%,0.3%,0.3%,0.1%,129700
2051,2023-02-16,13:30,USD,PPI m/m,0.7%,0.4%,-0.2%,-0.5%,129701
2052,2023-02-16,16:00,CAD,BOC Gov Macklem Speaks,,,,,133895
2053,2023-02-16,22:30,AUD,RBA Gov Lowe Speaks,,,,,133871
2054,2023-02-21,09:30,GBP,Flash Manufacturing PMI,49.2,47.5,47.0,46.7,132061
2055,2023-02-21,09:30,GBP,Flash Services PMI,53.3,49.2,48.7,48.0,132065
2056,2023-02-21,13:30,CAD,CPI m/m,0.5%,0.7%,-0.6%,,132308
2057,2023-02-21,13:30,CAD,Median CPI y/y,5.0%,4.9%,5.2%,5.0%,132312
2058,2023-02-21,13:30,CAD,Trimmed CPI y/y,5.1%,5.2%,5.3%,,132311
2059,2023-02-21,14:45,USD,Flash Services PMI,50.5,47.3,46.8,46.6,132242
2060,2023-02-22,00:30,AUD,Wage Price Index q/q,0.8%,1.0%,1.1%,1.0%,131026
2061,2023-02-22,01:00,NZD,Official Cash Rate,4.75%,4.75%,4.25%,,128272
2062,2023-02-22,01:00,NZD,RBNZ Monetary Policy Statement,,,,,128274
2063,2023-02-22,01:00,NZD,RBNZ Rate Statement,,,,,128273
2064,2023-02-22,02:00,NZD,RBNZ Press Conference,,,,,128275
2065,2023-02-22,19:00,USD,FOMC Meeting Minutes,,,,,130117
2066,2023-02-22,19:10,NZD,RBNZ Gov Orr Speaks,,,,,133899
2067,2023-02-23,13:30,USD,Prelim GDP q/q,2.7%,2.9%,2.9%,,129794
2068,2023-02-24,00:34,JPY,BOJ Gov Ueda Speaks,,,,,133896
2069,2023-02-24,13:30,USD,Core PCE Price Index m/m,0.6%,0.4%,0.4%,0.3%,129816
2070,2023-02-27,04:10,JPY,BOJ Gov Ueda Speaks,,,,,133909
2071,2023-02-28,13:30,CAD,GDP m/m,-0.1%,0.0%,0.1%,,132554
2072,2023-02-28,15:00,USD,CB Consumer Confidence,102.9,108.5,106.0,107.1,130521
2073,2023-03-01,00:30,AUD,CPI y/y,7.4%,8.1%,8.4%,,132781
2074,2023-03-01,10:00,GBP,BOE Gov Bailey Speaks,,,,,133907
2075,2023-03-01,15:00,USD,ISM Manufacturing PMI,47.7,47.9,47.4,,130009
2076,2023-03-02,19:06,NZD,RBNZ Gov Orr Speaks,,,,,133911
2077,2023-03-03,15:00,USD,ISM Services PMI,55.1,54.5,55.2,,130054
2078,2023-03-06,07:30,CHF,CPI m/m,0.7%,0.5%,0.6%,,131393
2079,2023-03-07,03:30,AUD,Cash Rate,3.60%,3.60%,3.35%,,130283
2080,2023-03-07,03:30,AUD,RBA Rate Statement,,,,,130294
2081,2023-03-07,15:00,USD,Fed Chair Powell Testifies,,,,,133929
2082,2023-03-07,21:55,AUD,RBA Gov Lowe Speaks,,,,,133932
2083,2023-03-08,13:15,USD,ADP Non-Farm Employment Change,242K,197K,119K,106K,133615
2084,2023-03-08,15:00,CAD,BOC Rate Statement,,,,,128244
2085,2023-03-08,15:00,CAD,Overnight Rate,4.50%,4.50%,4.50%,,128236
2086,2023-03-08,15:00,USD,Fed Chair Powell Testifies,,,,,133939
2087,2023-03-08,15:00,USD,JOLTS Job Openings,10.82M,10.58M,11.23M,11.01M,132219
2088,2023-03-10,02:31,JPY,Monetary Policy Statement,,,,,128145
2089,2023-03-10,06:30,JPY,BOJ Press Conference,,,,,128143
2090,2023-03-10,07:00,GBP,GDP m/m,0.3%,0.1%,-0.5%,,133502
2091,2023-03-10,13:30,CAD,Employment Change,21.8K,8.5K,150.0K,,132522
2092,2023-03-10,13:30,CAD,Unemployment Rate,5.0%,5.1%,5.0%,,132521
2093,2023-03-10,13:30,USD,Average Hourly Earnings m/m,0.2%,0.3%,0.3%,,129730
2094,2023-03-10,13:30,USD,Non-Farm Employment Change,311K,224K,504K,517K,129728
2095,2023-03-10,13:30,USD,Unemployment Rate,3.6%,3.4%,3.4%,,129729
2096,2023-03-12,22:20,USD,Fed Announcement,,,,,133949
2097,2023-03-14,07:00,GBP,Claimant Count Change,-11.2K,12.5K,-30.3K,-12.9K,133461
2098,2023-03-14,12:30,USD,Core CPI m/m,0.5%,0.4%,0.4%,,129676
2099,2023-03-14,12:30,USD,CPI m/m,0.4%,0.4%,0.5%,,129664
2100,2023-03-14,12:30,USD,CPI y/y,6.0%,6.0%,6.4%,,129688
2101,2023-03-15,12:30,GBP,Annual Budget Release,,,,,132919
2102,2023-03-15,12:30,USD,Core PPI m/m,0.0%,0.4%,0.1%,0.5%,129703
2103,2023-03-15,12:30,USD,Core Retail Sales m/m,-0.1%,-0.1%,2.4%,2.3%,129856
2104,2023-03-15,12:30,USD,Empire State Manufacturing Index,-24.6,-7.9,-5.8,,130042
2105,2023-03-15,12:30,USD,PPI m/m,-0.1%,0.3%,0.3%,0.7%,129702
2106,2023-03-15,12:30,USD,Retail Sales m/m,-0.4%,-0.3%,3.2%,3.0%,129855
2107,2023-03-15,21:45,NZD,GDP q/q,-0.6%,-0.2%,1.7%,2.0%,130907
2108,2023-03-16,00:30,AUD,Employment Change,64.6K,49.7K,-10.9K,-11.5K,131051
2109,2023-03-16,00:30,AUD,Unemployment Rate,3.5%,3.6%,3.7%,,131050
2110,2023-03-16,12:30,USD,Unemployment Claims,192K,205K,212K,211K,130210
2111,2023-03-16,13:15,EUR,Main Refinancing Rate,3.50%,3.50%,3.00%,,132439
2112,2023-03-16,13:15,EUR,Monetary Policy Statement,,,,,132440
2113,2023-03-16,13:45,EUR,ECB Press Conference,,,,,132438
2114,2023-03-17,14:00,USD,Prelim UoM Consumer Sentiment,63.4,66.9,67.0,66.4,130412
2115,2023-03-19,21:00,USD,Fed Announcement,,,,,133969
2116,2023-03-21,12:30,CAD,CPI m/m,0.4%,0.5%,0.5%,,132317
2117,2023-03-21,12:30,CAD,Median CPI y/y,4.9%,4.8%,5.0%,,132313
2118,2023-03-21,12:30,CAD,Trimmed CPI y/y,4.8%,4.9%,5.1%,,132314
2119,2023-03-22,07:00,GBP,CPI y/y,10.4%,9.9%,10.1%,,133394
2120,2023-03-22,18:00,USD,Federal Funds Rate,5.00%,5.00%,4.75%,,128394
2121,2023-03-22,18:00,USD,FOMC Economic Projections,,,,,128409
2122,2023-03-22,18:00,USD,FOMC Statement,,,,,128402
2123,2023-03-22,18:30,USD,FOMC Press Conference,,,,,128414
2124,2023-03-23,08:30,CHF,SNB Monetary Policy Assessment,,,,,131311
2125,2023-03-23,08:30,CHF,SNB Policy Rate,1.50%,1.50%,1.00%,,131312
2126,2023-03-23,09:00,CHF,SNB Press Conference,,,,,131313
2127,2023-03-23,12:00,GBP,Monetary Policy Summary,,,,,133231
2128,2023-03-23,12:00,GBP,MPC Official Bank Rate Votes,7-0-2,7-0-2,7-0-2,,133232
2129,2023-03-23,12:00,GBP,Official Bank Rate,4.25%,4.25%,4.00%,,133230
2130,2023-03-23,12:30,USD,Unemployment Claims,191K,198K,192K,,130211
2131,2023-03-23,14:00,GBP,BOE Gov Bailey Speaks,,,,,133981
2132,2023-03-24,08:15,EUR,French Flash Manufacturing PMI,47.7,48.1,47.4,47.9,131982
2133,2023-03-24,08:15,EUR,French Flash Services PMI,55.5,52.4,53.1,52.8,131994
2134,2023-03-24,08:30,EUR,German Flash Manufacturing PMI,44.4,47.1,46.3,46.5,132006
2135,2023-03-24,08:30,EUR,German Flash Services PMI,53.9,51.0,50.9,51.3,132018
2136,2023-03-24,09:30,GBP,Flash Manufacturing PMI,48.0,49.8,49.3,49.2,132058
2137,2023-03-24,09:30,GBP,Flash Services PMI,52.8,53.1,53.5,53.3,132067
2138,2023-03-24,10:15,EUR,Euro Summit,,,,,133994
2139,2023-03-24,13:45,USD,Flash Manufacturing PMI,49.3,47.0,47.3,47.8,132231
2140,2023-03-24,13:45,USD,Flash Services PMI,53.8,50.3,50.6,50.5,132243
2141,2023-03-27,17:00,GBP,BOE Gov Bailey Speaks,,,,,133972
2142,2023-03-28,08:45,GBP,BOE Gov Bailey Speaks,,,,,133973
2143,2023-03-28,14:00,USD,CB Consumer Confidence,104.2,101.0,103.4,102.9,130522
2144,2023-03-29,00:30,AUD,CPI y/y,6.8%,7.2%,7.4%,,132782
2145,2023-03-30,06:29,EUR,German Prelim CPI m/m,0.8%,0.7%,0.8%,,131773
2146,2023-03-30,12:30,USD,Final GDP q/q,2.6%,2.7%,2.7%,,129795
2147,2023-03-30,12:30,USD,Unemployment Claims,198K,196K,191K,,130212
2148,2023-03-31,12:30,CAD,GDP m/m,0.5%,0.4%,-0.1%,,132555
2149,2023-03-31,12:30,USD,Core PCE Price Index m/m,0.3%,0.4%,0.5%,0.6%,129817
2150,2023-04-03,06:30,CHF,CPI m/m,0.2%,0.4%,0.7%,,131394
2151,2023-04-03,14:00,USD,ISM Manufacturing PMI,46.3,47.5,47.7,,130011
2152,2023-04-04,04:30,AUD,Cash Rate,3.60%,3.60%,3.60%,,130284
2153,2023-04-04,04:30,AUD,RBA Rate Statement,,,,,130295
2154,2023-04-04,14:00,USD,JOLTS Job Openings,9.93M,10.49M,10.56M,10.82M,132220
2155,2023-04-05,02:00,NZD,Official Cash Rate,5.25%,5.00%,4.75%,,128276
2156,2023-04-05,02:00,NZD,RBNZ Rate Statement,,,,,128277
2157,2023-04-05,02:30,AUD,RBA Gov Lowe Speaks,,,,,134010
2158,2023-04-05,12:15,USD,ADP Non-Farm Employment Change,145K,208K,261K,242K,133616
2159,2023-04-05,14:00,USD,ISM Services PMI,51.2,54.3,55.1,,130055
2160,2023-04-06,12:30,CAD,Employment Change,34.7K,10.2K,21.8K,,132523
2161,2023-04-06,12:30,CAD,Unemployment Rate,5.0%,5.1%,5.0%,,132524
2162,2023-04-06,12:30,USD,Unemployment Claims,228K,200K,246K,198K,130213
2163,2023-04-07,12:30,USD,Average Hourly Earnings m/m,0.3%,0.3%,0.2%,,129731
2164,2023-04-07,12:30,USD,Non-Farm Employment Change,236K,228K,326K,311K,129733
2165,2023-04-07,12:30,USD,Unemployment Rate,3.5%,3.6%,3.6%,,129732
2166,2023-04-12,12:30,USD,Core CPI m/m,0.4%,0.4%,0.5%,,129677
2167,2023-04-12,12:30,USD,CPI m/m,0.1%,0.2%,0.4%,,129665
2168,2023-04-12,12:30,USD,CPI y/y,5.0%,5.1%,6.0%,,129689
2169,2023-04-12,13:00,GBP,BOE Gov Bailey Speaks,,,,,134026
2170,2023-04-12,14:00,CAD,BOC Monetary Policy Report,,,,,128265
2171,2023-04-12,14:00,CAD,BOC Rate Statement,,,,,128245
2172,2023-04-12,14:00,CAD,Overnight Rate,4.50%,4.50%,4.50%,,128237
2173,2023-04-12,15:00,CAD,BOC Press Conference,,,,,128269
2174,2023-04-12,18:00,USD,FOMC Meeting Minutes,,,,,130118
2175,2023-04-12,19:15,GBP,BOE Gov Bailey Speaks,,,,,134031
2176,2023-04-13,01:30,AUD,Employment Change,53.0K,20.8K,63.6K,64.6K,131052
2177,2023-04-13,01:30,AUD,Unemployment Rate,3.5%,3.6%,3.5%,,131053
2178,2023-04-13,06:00,GBP,GDP m/m,0.0%,0.1%,0.4%,0.3%,133508
2179,2023-04-13,12:30,USD,Core PPI m/m,-0.1%,0.2%,0.2%,0.0%,129704
2180,2023-04-13,12:30,USD,PPI m/m,-0.5%,0.0%,0.0%,-0.1%,129705
2181,2023-04-13,12:30,USD,Unemployment Claims,239K,233K,228K,,130214
2182,2023-04-13,13:00,CAD,BOC Gov Macklem Speaks,,,,,134033
2183,2023-04-14,12:30,USD,Core Retail Sales m/m,-0.8%,-0.4%,0.0%,-0.1%,129858
2184,2023-04-14,12:30,USD,Retail Sales m/m,-1.0%,-0.4%,-0.2%,-0.4%,129857
2185,2023-04-14,14:00,USD,Prelim UoM Consumer Sentiment,63.5,62.0,62.0,63.4,130416
2186,2023-04-17,12:30,USD,Empire State Manufacturing Index,10.8,-17.7,-24.6,,130043
2187,2023-04-18,06:00,GBP,Claimant Count Change,28.2K,-2.5K,-18.8K,-11.2K,133465
2188,2023-04-18,12:30,CAD,CPI m/m,0.5%,0.6%,0.4%,,132322
2189,2023-04-18,12:30,CAD,Median CPI y/y,4.6%,4.5%,4.9%,,132318
2190,2023-04-18,12:30,CAD,Trimmed CPI y/y,4.4%,4.4%,4.8%,,132319
2191,2023-04-18,15:30,CAD,BOC Gov Macklem Speaks,,,,,134051
2192,2023-04-19,06:00,GBP,CPI y/y,10.1%,9.8%,10.4%,,133401
2193,2023-04-19,22:45,NZD,CPI q/q,1.2%,1.5%,1.4%,,130984
2194,2023-04-20,02:00,AUD,RBA Gov Lowe Speaks,,,,,134064
2195,2023-04-20,12:30,USD,Unemployment Claims,245K,240K,240K,239K,130215
2196,2023-04-20,15:30,CAD,BOC Gov Macklem Speaks,,,,,134052
2197,2023-04-21,07:15,EUR,French Flash Manufacturing PMI,45.5,47.9,47.3,47.7,131983
2198,2023-04-21,07:15,EUR,French Flash Services PMI,56.3,53.6,53.9,55.5,131995
2199,2023-04-21,07:30,EUR,German Flash Manufacturing PMI,44.0,45.6,44.7,44.4,132007
2200,2023-04-21,07:30,EUR,German Flash Services PMI,55.7,53.3,53.7,53.9,132019
2201,2023-04-21,08:30,GBP,Flash Manufacturing PMI,46.6,48.3,47.9,48.0,132056
2202,2023-04-21,08:30,GBP,Flash Services PMI,54.9,52.9,52.9,52.8,132068
2203,2023-04-21,13:45,USD,Flash Manufacturing PMI,50.4,49.0,49.2,49.3,132232
2204,2023-04-21,13:45,USD,Flash Services PMI,53.7,51.5,52.6,53.8,132245
2205,2023-04-25,14:00,USD,CB Consumer Confidence,101.3,104.1,104.0,104.2,130523
2206,2023-04-26,01:30,AUD,CPI q/q,1.4%,1.3%,1.9%,,131015
2207,2023-04-26,01:30,AUD,CPI y/y,6.3%,6.5%,6.8%,,132783
2208,2023-04-26,01:30,AUD,Trimmed Mean CPI q/q,1.2%,1.4%,1.7%,,131019
2209,2023-04-27,12:30,USD,Advance GDP q/q,1.1%,2.0%,2.6%,2.9%,129797
2210,2023-04-27,12:30,USD,Unemployment Claims,230K,247K,246K,245K,130216
2211,2023-04-27,23:30,JPY,Tokyo Core CPI y/y,3.5%,3.2%,3.2%,,128835
2212,2023-04-28,04:00,JPY,BOJ Outlook Report,,,,,128156
2213,2023-04-28,04:00,JPY,Monetary Policy Statement,,,,,128148
2214,2023-04-28,06:29,EUR,German Prelim CPI m/m,0.4%,0.6%,0.8%,,131774
2215,2023-04-28,06:30,JPY,BOJ Press Conference,,,,,128146
2216,2023-04-28,12:30,CAD,GDP m/m,0.1%,0.2%,0.6%,0.5%,132556
2217,2023-04-28,12:30,USD,Core PCE Price Index m/m,0.3%,0.3%,0.3%,,129818
2218,2023-04-28,12:30,USD,Employment Cost Index q/q,1.2%,1.1%,1.0%,,129659
2219,2023-05-01,14:00,USD,ISM Manufacturing PMI,47.1,46.8,46.3,,130013
2220,2023-05-02,04:30,AUD,Cash Rate,3.85%,3.60%,3.60%,,130285
2221,2023-05-02,04:30,AUD,RBA Rate Statement,,,,,130296
2222,2023-05-02,11:20,AUD,RBA Gov Lowe Speaks,,,,,134073
2223,2023-05-02,14:00,USD,JOLTS Job Openings,9.59M,9.74M,9.97M,9.93M,132221
2224,2023-05-02,22:45,NZD,Employment Change q/q,0.8%,0.5%,0.5%,0.2%,130954
2225,2023-05-02,22:45,NZD,Unemployment Rate,3.4%,3.5%,3.4%,,130953
2226,2023-05-03,01:00,NZD,RBNZ Gov Orr Speaks,,,,,134087
2227,2023-05-03,12:15,USD,ADP Non-Farm Employment Change,296K,148K,142K,145K,133617
2228,2023-05-03,14:00,USD,ISM Services PMI,51.9,51.8,51.2,,130056
2229,2023-05-03,18:00,USD,Federal Funds Rate,5.25%,5.25%,5.00%,,128395
2230,2023-05-03,18:00,USD,FOMC Statement,,,,,128403
2231,2023-05-03,18:30,USD,FOMC Press Conference,,,,,128415
2232,2023-05-04,12:15,EUR,Main Refinancing Rate,3.75%,3.75%,3.50%,,132443
2233,2023-05-04,12:15,EUR,Monetary Policy Statement,,,,,132442
2234,2023-05-04,12:30,USD,Unemployment Claims,242K,239K,229K,230K,130217
2235,2023-05-04,12:45,EUR,ECB Press Conference,,,,,132441
2236,2023-05-04,16:50,CAD,BOC Gov Macklem Speaks,,,,,134086
2237,2023-05-05,06:30,CHF,CPI m/m,0.0%,0.2%,0.2%,,131395
2238,2023-05-05,12:30,CAD,Employment Change,41.4K,21.6K,34.7K,,132525
2239,2023-05-05,12:30,CAD,Unemployment Rate,5.0%,5.1%,5.0%,,132526
2240,2023-05-05,12:30,USD,Average Hourly Earnings m/m,0.5%,0.3%,0.3%,,129736
2241,2023-05-05,12:30,USD,Non-Farm Employment Change,253K,181K,165K,236K,129734
2242,2023-05-05,12:30,USD,Unemployment Rate,3.4%,3.6%,3.5%,,129735
2243,2023-05-10,12:30,USD,Core CPI m/m,0.4%,0.3%,0.4%,,129678
2244,2023-05-10,12:30,USD,CPI m/m,0.4%,0.4%,0.1%,,129666
2245,2023-05-10,12:30,USD,CPI y/y,4.9%,5.0%,5.0%,,129690
2246,2023-05-11,11:00,GBP,BOE Monetary Policy Report,,,,,133252
2247,2023-05-11,11:00,GBP,Monetary Policy Summary,,,,,133235
2248,2023-05-11,11:00,GBP,MPC Official Bank Rate Votes,7-0-2,7-0-2,7-0-2,,133234
2249,2023-05-11,11:00,GBP,Official Bank Rate,4.50%,4.50%,4.25%,,133233
2250,2023-05-11,11:30,GBP,BOE Gov Bailey Speaks,,,,,134093
2251,2023-05-11,12:30,USD,Core PPI m/m,0.2%,0.2%,0.0%,-0.1%,129706
2252,2023-05-11,12:30,USD,PPI m/m,0.2%,0.3%,-0.4%,-0.5%,129707
2253,2023-05-11,12:30,USD,Unemployment Claims,264K,245K,242K,,130218
2254,2023-05-12,03:00,NZD,Inflation Expectations q/q,2.79%,,3.30%,,131180
2255,2023-05-12,06:00,GBP,GDP m/m,-0.3%,0.0%,0.0%,,133515
2256,2023-05-12,14:00,USD,Prelim UoM Consumer Sentiment,57.7,63.0,63.5,,130419
2257,2023-05-15,12:30,USD,Empire State Manufacturing Index,-31.8,-3.7,10.8,,130044
2258,2023-05-16,06:00,GBP,Claimant Count Change,46.7K,31.2K,26.5K,28.2K,133467
2259,2023-05-16,12:30,CAD,CPI m/m,0.7%,0.5%,0.5%,,132327
2260,2023-05-16,12:30,CAD,Median CPI y/y,4.2%,4.3%,4.5%,4.6%,132323
2261,2023-05-16,12:30,CAD,Trimmed CPI y/y,4.2%,4.1%,4.4%,,132324
2262,2023-05-16,12:30,USD,Core Retail Sales m/m,0.4%,0.5%,-0.5%,-0.8%,129859
2263,2023-05-16,12:30,USD,Retail Sales m/m,0.4%,0.8%,-0.7%,-1.0%,129860
2264,2023-05-17,01:30,AUD,Wage Price Index q/q,0.8%,0.9%,0.8%,,131027
2265,2023-05-17,09:50,GBP,BOE Gov Bailey Speaks,,,,,134124
2266,2023-05-18,01:30,AUD,Employment Change,-4.3K,24.8K,61.1K,53.0K,131054
2267,2023-05-18,01:30,AUD,Unemployment Rate,3.7%,3.5%,3.5%,,131055
2268,2023-05-18,12:30,USD,Unemployment Claims,242K,253K,264K,,130219
2269,2023-05-18,15:00,CAD,BOC Gov Macklem Speaks,,,,,134131
2270,2023-05-19,15:00,USD,Fed Chair Powell Speaks,,,,,134119
2271,2023-05-23,07:15,EUR,French Flash Manufacturing PMI,46.1,46.1,45.6,45.5,131984
2272,2023-05-23,07:15,EUR,French Flash Services PMI,52.8,54.0,54.6,56.3,131996
2273,2023-05-23,07:30,EUR,German Flash Manufacturing PMI,42.9,44.9,44.5,44.0,132009
2274,2023-05-23,07:30,EUR,German Flash Services PMI,57.8,55.0,56.0,55.7,132025
2275,2023-05-23,08:30,GBP,Flash Manufacturing PMI,46.9,47.9,47.8,46.6,132054
